CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
21706,Customer_21706,26,Male,Miami,16,44.67,267,1
70936,Customer_70936,68,Female,New York,7,38.76,231,0
4996,Customer_4996,44,Male,Los Angeles,23,68.1,224,0
7722,Customer_7722,53,Male,Chicago,20,47.6,135,1
87961,Customer_87961,64,Male,New York,11,70.79,427,1
76008,Customer_76008,21,Male,Chicago,16,96.03,267,1
16228,Customer_16228,21,Male,Chicago,21,91.35,243,1
25770,Customer_25770,58,Female,Los Angeles,15,51.72,153,1
25958,Customer_25958,18,Male,Chicago,5,74.44,218,0
61662,Customer_61662,28,Female,New York,7,62.28,148,1
45894,Customer_45894,52,Female,Houston,10,81.3,83,1
19219,Customer_19219,60,Male,Los Angeles,12,86.72,267,0
4608,Customer_4608,35,Male,Miami,22,84.88,413,0
74804,Customer_74804,40,Male,Miami,21,40.64,53,1
23967,Customer_23967,45,Male,Houston,16,78.78,390,0
69793,Customer_69793,26,Female,Miami,7,90.24,153,0
83254,Customer_83254,60,Male,Chicago,19,44.89,76,0
81558,Customer_81558,59,Male,Chicago,20,60.33,224,1
96266,Customer_96266,60,Male,Los Angeles,20,47.98,187,1
86365,Customer_86365,63,Female,Houston,21,92.19,287,1
256,Customer_256,51,Male,Houston,14,52.3,372,0
28935,Customer_28935,42,Female,Los Angeles,14,84.65,302,1
69158,Customer_69158,49,Male,Miami,1,43.19,130,0
64371,Customer_64371,46,Female,Chicago,24,33.63,458,1
21452,Customer_21452,44,Male,New York,8,86.29,423,0
78338,Customer_78338,22,Female,New York,14,58.16,343,1
26623,Customer_26623,57,Male,Chicago,6,75.8,462,1
13434,Customer_13434,38,Male,Los Angeles,13,34.21,473,0
21014,Customer_21014,24,Female,New York,5,75.27,195,0
41718,Customer_41718,32,Female,New York,5,52.0,132,1
96248,Customer_96248,65,Male,Miami,8,39.55,57,0
29887,Customer_29887,34,Female,Los Angeles,20,48.34,201,1
49821,Customer_49821,56,Male,New York,8,97.49,205,1
76246,Customer_76246,49,Female,Miami,3,68.88,456,0
38021,Customer_38021,40,Female,Los Angeles,22,79.65,87,0
98212,Customer_98212,44,Male,Los Angeles,4,49.5,286,0
89861,Customer_89861,33,Male,New York,21,51.27,85,1
90651,Customer_90651,39,Male,Los Angeles,13,81.87,444,1
73648,Customer_73648,33,Male,Chicago,14,52.13,222,0
53316,Customer_53316,64,Female,Houston,19,40.61,256,1
5831,Customer_5831,21,Female,Los Angeles,3,31.3,451,1
21806,Customer_21806,35,Male,Miami,22,48.52,410,1
26566,Customer_26566,41,Female,Houston,2,80.66,325,1
54182,Customer_54182,48,Male,Miami,13,90.8,459,1
30670,Customer_30670,27,Female,Los Angeles,4,37.65,336,0
50220,Customer_50220,34,Male,Houston,11,63.53,126,1
2400,Customer_2400,54,Female,Houston,9,95.49,400,0
58630,Customer_58630,54,Male,New York,12,57.01,426,1
99441,Customer_99441,63,Male,Chicago,16,37.35,127,1
78227,Customer_78227,45,Male,Miami,18,97.3,394,0
74738,Customer_74738,63,Male,Chicago,1,52.13,141,1
11819,Customer_11819,48,Female,Los Angeles,22,98.51,425,0
41655,Customer_41655,39,Female,New York,21,42.09,430,1
93578,Customer_93578,37,Male,Houston,16,49.02,119,1
78409,Customer_78409,54,Male,Houston,4,88.19,266,0
79821,Customer_79821,59,Male,Los Angeles,13,30.78,238,1
1375,Customer_1375,20,Female,Los Angeles,15,72.94,225,1
20612,Customer_20612,27,Female,Los Angeles,1,62.76,385,0
95921,Customer_95921,65,Male,Chicago,2,82.7,63,0
72606,Customer_72606,19,Female,Chicago,12,34.31,319,1
93332,Customer_93332,68,Male,Houston,9,47.85,395,0
94431,Customer_94431,19,Female,New York,4,79.83,281,1
14243,Customer_14243,50,Male,Chicago,5,57.84,456,0
73398,Customer_73398,39,Male,Miami,2,55.17,466,1
80996,Customer_80996,33,Female,Miami,23,90.5,127,0
56230,Customer_56230,57,Male,New York,9,88.21,99,1
21418,Customer_21418,51,Male,Miami,1,73.69,251,1
55810,Customer_55810,56,Female,Houston,20,75.67,77,1
24725,Customer_24725,69,Male,New York,14,82.69,95,1
38098,Customer_38098,33,Female,Los Angeles,13,93.42,422,1
91238,Customer_91238,55,Male,Chicago,20,63.81,146,0
64923,Customer_64923,27,Male,Miami,3,98.2,275,0
1162,Customer_1162,23,Female,Miami,13,43.26,412,1
16155,Customer_16155,22,Female,Miami,17,96.02,117,1
85378,Customer_85378,30,Male,New York,8,72.49,316,0
68555,Customer_68555,42,Male,Los Angeles,10,70.04,293,0
11880,Customer_11880,63,Female,New York,19,65.27,326,1
32817,Customer_32817,22,Male,Miami,5,58.52,394,0
81645,Customer_81645,50,Female,Houston,2,62.22,52,1
40724,Customer_40724,58,Female,Miami,6,57.04,218,0
7419,Customer_7419,39,Male,Houston,17,74.29,104,0
63881,Customer_63881,69,Female,Houston,16,99.15,230,0
80287,Customer_80287,69,Female,New York,16,36.46,265,0
8535,Customer_8535,46,Female,Houston,17,99.14,412,0
12944,Customer_12944,36,Female,New York,16,49.55,174,0
31550,Customer_31550,19,Female,Chicago,5,75.92,244,1
88973,Customer_88973,57,Male,New York,6,67.39,136,1
55253,Customer_55253,26,Male,Los Angeles,21,96.23,473,0
7463,Customer_7463,45,Female,Houston,15,62.56,382,1
83193,Customer_83193,27,Male,Chicago,23,77.32,237,1
6744,Customer_6744,53,Female,Chicago,9,35.11,246,1
11583,Customer_11583,42,Male,Los Angeles,9,68.36,438,1
63718,Customer_63718,37,Male,Houston,20,31.2,140,0
4949,Customer_4949,32,Female,New York,1,50.54,472,1
19056,Customer_19056,66,Male,New York,14,67.39,251,1
55942,Customer_55942,67,Female,New York,18,75.72,496,0
49668,Customer_49668,64,Male,Houston,19,43.51,305,1
92409,Customer_92409,47,Male,New York,1,72.51,239,0
51302,Customer_51302,33,Female,Chicago,4,60.5,276,1
6673,Customer_6673,59,Male,Houston,16,42.02,240,0
93178,Customer_93178,20,Female,New York,9,78.64,449,0
91200,Customer_91200,67,Male,Los Angeles,15,77.83,497,0
30740,Customer_30740,24,Male,New York,19,42.67,319,0
18112,Customer_18112,35,Male,Houston,19,94.62,213,1
5063,Customer_5063,65,Male,Miami,14,69.14,424,1
5532,Customer_5532,26,Male,Houston,17,44.13,93,1
87043,Customer_87043,21,Female,Houston,13,74.3,497,1
89068,Customer_89068,65,Female,Miami,5,38.62,467,0
35794,Customer_35794,38,Male,Houston,13,71.29,112,1
41981,Customer_41981,35,Male,Houston,11,82.48,225,1
98772,Customer_98772,41,Female,New York,8,52.73,94,1
8359,Customer_8359,52,Female,Chicago,2,84.48,193,0
5347,Customer_5347,34,Female,Miami,10,70.59,82,1
77647,Customer_77647,18,Male,Los Angeles,6,86.98,493,0
79117,Customer_79117,29,Male,Los Angeles,11,98.81,309,1
35907,Customer_35907,30,Female,Los Angeles,13,97.53,366,1
44565,Customer_44565,28,Female,New York,13,62.28,352,1
27389,Customer_27389,63,Male,Los Angeles,20,99.74,486,0
19534,Customer_19534,27,Male,Chicago,4,82.83,237,1
41524,Customer_41524,47,Female,Los Angeles,18,82.91,66,1
33547,Customer_33547,30,Male,New York,19,59.29,242,1
2401,Customer_2401,50,Female,Chicago,14,45.38,491,0
26215,Customer_26215,70,Female,Chicago,23,34.79,137,1
10575,Customer_10575,54,Male,New York,16,65.53,52,0
94425,Customer_94425,34,Male,Houston,5,42.24,431,1
98566,Customer_98566,31,Male,Houston,23,55.99,106,1
49669,Customer_49669,46,Female,Los Angeles,12,38.22,251,0
15362,Customer_15362,50,Male,Miami,10,61.19,295,0
41915,Customer_41915,64,Male,Los Angeles,14,62.68,295,1
70890,Customer_70890,26,Female,New York,8,33.4,113,0
91107,Customer_91107,56,Male,New York,22,74.97,473,1
29066,Customer_29066,58,Male,Miami,13,99.26,293,1
1815,Customer_1815,35,Male,Houston,21,71.03,84,1
13233,Customer_13233,25,Male,Chicago,24,89.64,144,0
98857,Customer_98857,27,Female,Chicago,17,79.12,440,1
27295,Customer_27295,36,Female,Chicago,23,96.74,478,1
32521,Customer_32521,37,Female,Chicago,9,99.09,179,1
20669,Customer_20669,33,Female,Houston,23,52.06,463,1
62105,Customer_62105,35,Male,Los Angeles,23,68.57,491,1
45895,Customer_45895,63,Male,New York,2,70.52,125,0
75879,Customer_75879,68,Female,New York,24,82.08,405,0
7968,Customer_7968,54,Male,New York,23,85.97,209,1
58951,Customer_58951,46,Female,Houston,16,93.58,479,1
19086,Customer_19086,34,Female,Houston,11,63.66,341,0
59453,Customer_59453,19,Male,Chicago,24,74.0,440,1
6554,Customer_6554,68,Male,Miami,14,89.38,140,1
65290,Customer_65290,29,Male,New York,8,52.92,186,0
33629,Customer_33629,38,Female,Los Angeles,22,87.47,154,0
15553,Customer_15553,28,Male,Chicago,1,77.19,248,0
82612,Customer_82612,43,Female,Houston,14,87.66,441,1
33897,Customer_33897,67,Female,Houston,9,59.72,295,1
30082,Customer_30082,52,Female,New York,7,42.87,203,1
91264,Customer_91264,43,Male,New York,6,95.9,462,1
24540,Customer_24540,21,Male,Houston,14,74.56,59,0
61052,Customer_61052,50,Male,Los Angeles,9,30.61,108,1
9976,Customer_9976,48,Male,Chicago,7,94.13,73,1
64465,Customer_64465,62,Female,Miami,19,77.59,128,1
96397,Customer_96397,34,Male,Houston,11,89.04,456,0
43845,Customer_43845,57,Female,Los Angeles,13,54.49,256,1
2418,Customer_2418,45,Female,Miami,4,70.07,221,0
20556,Customer_20556,59,Male,Houston,7,46.08,297,0
60918,Customer_60918,46,Male,Chicago,16,97.18,73,1
39223,Customer_39223,32,Male,New York,9,82.78,299,0
17131,Customer_17131,21,Male,Los Angeles,8,74.57,370,0
87997,Customer_87997,62,Male,Los Angeles,14,79.99,374,1
40602,Customer_40602,50,Male,Chicago,19,71.65,200,0
27173,Customer_27173,62,Female,Houston,1,56.56,488,0
9206,Customer_9206,58,Male,Miami,17,34.35,251,1
41938,Customer_41938,42,Female,Miami,21,32.11,248,1
65768,Customer_65768,33,Female,Los Angeles,6,95.73,277,0
40486,Customer_40486,30,Male,New York,8,51.63,459,1
31854,Customer_31854,63,Male,Houston,9,34.93,438,0
12853,Customer_12853,41,Female,New York,4,76.01,308,0
71847,Customer_71847,47,Female,Chicago,12,76.4,259,1
55779,Customer_55779,58,Female,Chicago,12,94.69,453,0
22385,Customer_22385,36,Female,Chicago,1,75.2,225,0
38453,Customer_38453,52,Female,Los Angeles,7,52.01,63,0
65912,Customer_65912,28,Female,Houston,1,69.4,426,1
60770,Customer_60770,65,Male,Miami,21,70.46,116,0
13262,Customer_13262,44,Male,Miami,12,52.63,233,0
82018,Customer_82018,18,Male,New York,9,42.68,411,0
79415,Customer_79415,47,Female,Los Angeles,15,62.28,157,1
55912,Customer_55912,57,Male,New York,4,83.35,286,1
46623,Customer_46623,51,Female,Houston,13,47.89,117,0
21039,Customer_21039,33,Female,Miami,17,48.72,74,0
77106,Customer_77106,46,Female,Houston,23,58.67,378,1
64760,Customer_64760,50,Male,Houston,17,60.77,150,1
48915,Customer_48915,31,Female,Miami,9,54.61,198,0
32206,Customer_32206,38,Female,Miami,22,30.01,186,1
81066,Customer_81066,48,Male,Chicago,21,79.49,161,0
14864,Customer_14864,47,Female,Los Angeles,1,43.34,237,0
23628,Customer_23628,68,Female,New York,19,93.64,481,0
44886,Customer_44886,32,Female,Miami,14,89.93,248,0
40649,Customer_40649,23,Female,New York,23,35.21,71,1
71019,Customer_71019,50,Female,Los Angeles,17,52.69,381,1
45013,Customer_45013,34,Female,Los Angeles,2,40.46,289,0
10152,Customer_10152,52,Male,Chicago,23,62.14,321,0
14701,Customer_14701,21,Female,New York,20,67.4,108,1
77902,Customer_77902,30,Male,Miami,17,36.65,349,1
80096,Customer_80096,23,Male,Miami,15,88.94,326,0
39608,Customer_39608,49,Male,Houston,4,76.48,123,1
3547,Customer_3547,23,Female,Los Angeles,9,64.88,409,1
31543,Customer_31543,57,Male,Miami,3,65.85,442,0
48419,Customer_48419,53,Female,Houston,5,99.95,253,1
58308,Customer_58308,33,Female,Miami,23,92.19,332,1
23658,Customer_23658,30,Female,Los Angeles,16,87.78,294,1
1846,Customer_1846,43,Male,Los Angeles,11,36.3,75,1
38237,Customer_38237,25,Male,New York,19,84.91,175,1
66189,Customer_66189,22,Male,Chicago,23,77.5,420,0
88626,Customer_88626,64,Male,Houston,9,50.14,172,1
26767,Customer_26767,63,Female,Los Angeles,15,61.36,131,0
31453,Customer_31453,68,Female,Los Angeles,22,52.04,76,0
23148,Customer_23148,19,Male,Los Angeles,7,76.57,197,0
67352,Customer_67352,37,Female,Miami,18,70.42,222,1
54509,Customer_54509,33,Male,Chicago,4,55.22,60,1
18129,Customer_18129,59,Male,Los Angeles,4,45.32,99,0
2806,Customer_2806,18,Male,Chicago,11,95.91,334,1
58344,Customer_58344,50,Male,Chicago,22,56.14,179,0
37723,Customer_37723,52,Male,Miami,22,90.19,297,0
2261,Customer_2261,37,Female,New York,5,34.98,341,0
25506,Customer_25506,70,Female,Houston,16,54.09,394,0
37828,Customer_37828,26,Female,Houston,20,89.5,270,1
14256,Customer_14256,50,Female,Chicago,7,49.17,97,1
57027,Customer_57027,58,Female,Chicago,3,67.22,486,1
34635,Customer_34635,20,Female,New York,20,36.67,247,0
5520,Customer_5520,31,Male,Houston,20,30.79,153,1
90327,Customer_90327,60,Male,New York,23,57.58,313,0
8344,Customer_8344,41,Female,Los Angeles,8,31.33,442,0
76500,Customer_76500,28,Female,Houston,22,56.52,500,0
7144,Customer_7144,25,Female,Chicago,8,32.09,374,1
98675,Customer_98675,30,Female,Chicago,14,99.73,307,0
6892,Customer_6892,38,Male,Chicago,21,71.91,459,1
44487,Customer_44487,25,Female,Los Angeles,1,48.85,438,0
2385,Customer_2385,37,Male,Chicago,20,74.34,383,1
95212,Customer_95212,53,Male,Los Angeles,15,40.13,492,0
74307,Customer_74307,62,Female,Los Angeles,1,78.91,433,0
91261,Customer_91261,23,Male,Chicago,5,59.77,479,1
41952,Customer_41952,28,Female,New York,8,76.43,233,1
93567,Customer_93567,37,Male,Los Angeles,8,58.59,338,0
65037,Customer_65037,23,Female,New York,3,86.53,427,0
15758,Customer_15758,44,Female,Los Angeles,5,83.45,394,1
53157,Customer_53157,54,Male,Chicago,14,73.01,287,0
62871,Customer_62871,49,Male,Chicago,5,57.5,136,0
25955,Customer_25955,38,Female,Houston,16,49.71,307,1
5087,Customer_5087,63,Female,Los Angeles,24,62.72,317,0
32023,Customer_32023,41,Female,New York,1,51.08,113,0
33857,Customer_33857,24,Male,Los Angeles,11,90.49,324,1
13034,Customer_13034,52,Female,Los Angeles,9,75.99,55,0
92907,Customer_92907,29,Male,New York,7,34.74,457,1
34538,Customer_34538,62,Male,Houston,10,98.94,304,1
87345,Customer_87345,65,Male,Miami,10,67.51,414,0
36313,Customer_36313,21,Male,Miami,8,37.6,196,1
52053,Customer_52053,35,Female,Los Angeles,1,33.78,370,0
41792,Customer_41792,40,Male,Houston,8,35.7,73,1
26089,Customer_26089,53,Male,Los Angeles,21,99.15,212,0
16432,Customer_16432,23,Male,Los Angeles,24,74.34,178,1
81652,Customer_81652,56,Male,Houston,17,62.31,355,1
33941,Customer_33941,47,Male,New York,3,47.73,248,0
9041,Customer_9041,34,Male,New York,7,43.88,471,0
26603,Customer_26603,68,Male,Chicago,14,51.73,80,0
41824,Customer_41824,61,Male,New York,18,39.3,334,0
9305,Customer_9305,70,Male,Houston,18,48.08,136,1
9273,Customer_9273,55,Female,Chicago,21,67.72,244,1
52316,Customer_52316,65,Male,Chicago,22,85.57,86,1
3685,Customer_3685,44,Male,Miami,22,32.47,260,0
52549,Customer_52549,51,Male,Los Angeles,13,56.59,404,1
25749,Customer_25749,30,Male,New York,5,73.76,418,0
4423,Customer_4423,41,Male,Los Angeles,3,70.74,93,0
59181,Customer_59181,65,Female,Chicago,10,92.0,461,0
19937,Customer_19937,60,Male,Chicago,12,70.79,68,0
88073,Customer_88073,51,Male,Miami,13,79.61,426,0
84504,Customer_84504,65,Female,Chicago,14,56.89,301,0
1633,Customer_1633,33,Female,New York,9,69.65,262,1
21897,Customer_21897,64,Female,Houston,18,56.93,88,0
27654,Customer_27654,20,Female,New York,12,36.94,223,1
59259,Customer_59259,65,Male,Chicago,5,61.54,362,1
7412,Customer_7412,64,Female,Chicago,9,80.53,198,1
85618,Customer_85618,55,Female,Houston,10,60.64,491,0
65942,Customer_65942,24,Female,Miami,19,43.09,342,0
16557,Customer_16557,28,Female,Miami,4,90.72,196,1
9823,Customer_9823,25,Male,Miami,7,46.02,255,1
40782,Customer_40782,48,Female,Chicago,11,96.55,234,0
98617,Customer_98617,56,Female,Chicago,23,57.39,156,0
10416,Customer_10416,25,Male,Miami,24,58.41,78,1
37859,Customer_37859,62,Male,Houston,5,38.89,90,0
2980,Customer_2980,20,Male,Houston,10,39.45,59,0
53733,Customer_53733,60,Female,Chicago,24,30.91,131,1
53839,Customer_53839,70,Male,Miami,16,60.45,439,1
80007,Customer_80007,38,Female,Los Angeles,11,85.33,274,0
36679,Customer_36679,33,Male,Houston,5,96.61,195,1
65395,Customer_65395,44,Male,Chicago,10,30.37,194,1
87560,Customer_87560,64,Female,New York,1,76.17,295,0
91029,Customer_91029,37,Female,New York,3,44.57,296,1
2904,Customer_2904,36,Male,Houston,11,74.13,375,1
38155,Customer_38155,18,Female,Chicago,11,63.71,146,0
42913,Customer_42913,23,Female,New York,20,81.57,414,1
50417,Customer_50417,28,Female,Houston,15,64.38,168,1
90039,Customer_90039,41,Female,New York,14,80.19,227,1
24671,Customer_24671,29,Female,Miami,16,30.67,165,0
26533,Customer_26533,68,Female,New York,6,98.61,180,1
70434,Customer_70434,56,Male,Houston,21,41.84,474,1
98929,Customer_98929,33,Male,Chicago,11,63.11,154,1
84709,Customer_84709,35,Female,New York,23,40.39,194,0
75513,Customer_75513,34,Male,Chicago,7,32.31,171,0
99097,Customer_99097,66,Female,Houston,4,38.38,377,1
28698,Customer_28698,30,Female,New York,6,62.09,282,1
18245,Customer_18245,44,Female,New York,14,58.63,330,0
18880,Customer_18880,36,Female,Houston,20,53.33,376,0
12090,Customer_12090,59,Male,Chicago,17,74.23,58,1
49906,Customer_49906,67,Female,Chicago,7,63.22,476,0
79656,Customer_79656,57,Female,New York,16,78.21,196,1
36812,Customer_36812,33,Female,Houston,13,70.2,238,1
22137,Customer_22137,66,Female,Miami,19,59.13,280,0
54066,Customer_54066,40,Male,Chicago,8,65.83,73,1
4489,Customer_4489,66,Male,Houston,17,65.85,356,1
38128,Customer_38128,43,Female,Houston,18,76.87,223,1
2842,Customer_2842,18,Male,Houston,12,40.25,353,1
69747,Customer_69747,27,Female,Chicago,4,46.51,85,1
17633,Customer_17633,57,Male,Los Angeles,5,84.01,89,1
24575,Customer_24575,48,Male,New York,11,66.42,438,1
42902,Customer_42902,49,Female,Houston,14,55.21,354,0
68519,Customer_68519,56,Male,Houston,5,50.03,244,1
40525,Customer_40525,30,Female,Chicago,17,56.64,364,1
20534,Customer_20534,52,Female,Miami,22,58.92,148,0
19842,Customer_19842,33,Female,Los Angeles,20,71.58,198,1
58341,Customer_58341,69,Female,Houston,24,43.39,428,0
19407,Customer_19407,69,Male,Miami,7,84.43,82,0
34730,Customer_34730,42,Male,Miami,20,38.71,137,1
16034,Customer_16034,36,Female,Los Angeles,8,54.28,50,0
16722,Customer_16722,60,Male,New York,3,78.78,342,0
81658,Customer_81658,23,Female,New York,4,34.28,157,1
71084,Customer_71084,66,Male,Los Angeles,5,99.59,121,1
77501,Customer_77501,69,Male,Houston,3,64.61,153,0
81925,Customer_81925,44,Female,New York,7,73.3,54,1
34456,Customer_34456,58,Male,Miami,24,53.85,402,0
77925,Customer_77925,42,Female,New York,3,70.91,400,0
81916,Customer_81916,18,Female,New York,24,90.92,230,0
61452,Customer_61452,39,Male,Miami,14,99.55,134,1
70703,Customer_70703,39,Male,Chicago,7,32.99,357,0
3889,Customer_3889,60,Male,New York,17,73.7,375,1
96984,Customer_96984,69,Female,Houston,8,65.11,181,1
36824,Customer_36824,58,Male,New York,5,48.71,293,0
34279,Customer_34279,46,Female,Chicago,19,40.1,431,0
93594,Customer_93594,22,Female,Los Angeles,10,54.3,215,0
43289,Customer_43289,40,Female,New York,11,36.07,292,1
48173,Customer_48173,48,Female,New York,16,65.59,201,1
91429,Customer_91429,55,Female,Miami,13,42.99,300,1
72028,Customer_72028,21,Male,Houston,16,49.3,62,0
20015,Customer_20015,18,Female,Houston,6,52.28,269,1
6643,Customer_6643,48,Female,Houston,20,75.56,304,1
2717,Customer_2717,30,Female,New York,14,42.62,331,0
37935,Customer_37935,57,Female,New York,11,49.17,107,1
89835,Customer_89835,33,Male,Miami,15,76.68,374,1
75041,Customer_75041,35,Male,Miami,16,64.8,149,1
43290,Customer_43290,28,Female,Chicago,18,53.05,171,1
26472,Customer_26472,51,Male,Los Angeles,7,88.01,305,0
70459,Customer_70459,63,Female,Houston,13,55.76,310,1
7494,Customer_7494,54,Male,New York,17,32.16,285,1
8521,Customer_8521,27,Male,Los Angeles,3,42.95,394,1
75909,Customer_75909,24,Male,New York,23,90.09,211,0
80032,Customer_80032,57,Female,New York,20,76.73,56,1
44244,Customer_44244,66,Female,New York,17,75.92,284,0
30088,Customer_30088,68,Female,Houston,4,64.68,253,0
77205,Customer_77205,66,Female,New York,6,41.97,500,0
42612,Customer_42612,61,Male,Chicago,8,61.93,390,1
63989,Customer_63989,34,Female,Chicago,1,83.63,188,0
39111,Customer_39111,24,Male,Miami,21,94.92,301,1
20933,Customer_20933,19,Male,New York,11,78.6,131,0
91417,Customer_91417,68,Male,Houston,8,95.92,127,1
10254,Customer_10254,31,Female,Miami,12,66.73,185,1
62338,Customer_62338,35,Female,Chicago,19,37.39,431,0
43596,Customer_43596,55,Female,Los Angeles,17,42.95,413,0
99846,Customer_99846,65,Female,New York,20,83.48,237,1
84710,Customer_84710,67,Female,Miami,16,71.16,341,1
49695,Customer_49695,34,Female,New York,14,73.24,418,1
59452,Customer_59452,57,Female,Chicago,19,35.46,193,1
57094,Customer_57094,41,Male,Miami,14,77.97,55,1
18064,Customer_18064,46,Female,Houston,22,37.91,162,0
98700,Customer_98700,19,Female,New York,8,90.57,80,0
14794,Customer_14794,44,Male,Los Angeles,5,95.41,64,1
35890,Customer_35890,45,Female,Chicago,21,96.45,130,1
